elapsed_seconds,used_gib,stage
0.0010366509668529034,0.612548828125,startup
0.05128587002400309,0.612548828125,startup
0.10145395598374307,0.612548828125,startup
0.15157938294578344,0.612548828125,startup
0.20186894794460386,0.612548828125,startup
0.25207715295255184,0.612548828125,startup
0.303471548948437,0.612548828125,startup
0.35992517694830894,0.612548828125,startup
0.41109276202041656,0.612548828125,startup
0.4622591939987615,0.612548828125,startup
0.5131316860206425,0.612548828125,startup
0.5660303659969941,0.612548828125,startup
0.619474678998813,0.612548828125,startup
0.6698969829594716,0.612548828125,startup
0.7203396080294624,0.612548828125,startup
0.7707484279526398,0.612548828125,startup
0.8286585729802027,0.612548828125,startup
0.8790857419371605,0.612548828125,startup
0.9546147169312462,0.612548828125,startup
1.005737473955378,0.612548828125,startup
1.0558905740035698,0.612548828125,startup
1.1064184749266133,0.612548828125,startup
1.1568515989929438,0.612548828125,startup
1.2087164919357747,0.612548828125,startup
1.2600627789506689,0.612548828125,startup
1.3103263629600406,0.612548828125,startup
1.360688854008913,0.612548828125,startup
1.4109615739434958,0.612548828125,startup
1.4689493789337575,0.612548828125,startup
1.5191516149789095,0.612548828125,startup
1.5692927610361949,0.612548828125,startup
1.6296517699956894,0.612548828125,startup
1.6951157660223544,0.612548828125,startup
1.760685023968108,0.612548828125,startup
1.817057374981232,0.612548828125,startup
1.9403595969779417,0.612548828125,startup
2.00578798702918,0.612548828125,startup
2.173413680982776,0.612548828125,startup
2.2389123359462246,0.612548828125,startup
2.3043278410332277,0.612548828125,startup
2.369745049974881,0.612548828125,startup
2.426227112999186,0.612548828125,startup
2.485447629005648,0.612548828125,startup
2.538525815005414,0.612548828125,startup
2.5946307179983705,0.612548828125,startup
2.6449618469923735,0.612548828125,startup
2.6963694390142336,0.612548828125,startup
2.74665422399994,0.612548828125,startup
2.796878566034138,0.612548828125,startup
2.847149724024348,0.612548828125,startup
2.8981133579509333,0.612548828125,startup
2.9512434719363227,0.612548828125,startup
3.006556111969985,0.612548828125,startup
3.056899850955233,0.612548828125,startup
3.117518580984324,0.612548828125,startup
3.175609490950592,0.612548828125,startup
3.2257575909607112,0.612548828125,startup
3.27624078001827,0.612548828125,startup
3.3266828500200063,0.612548828125,startup
3.3770270199747756,0.612548828125,startup
3.427263810997829,0.612548828125,startup
3.486766288988292,0.612548828125,startup
3.536903650034219,0.612548828125,startup
3.668236598954536,0.612548828125,startup
3.7190243320073932,0.612548828125,startup
3.7692572579253465,0.612548828125,startup
3.820758403977379,0.612548828125,startup
3.87110578303691,0.612548828125,startup
3.921358847990632,0.612548828125,startup
3.9718216279288754,0.612548828125,startup
4.0235860829707235,0.612548828125,startup
4.074312669923529,0.612548828125,startup
4.134715816006064,0.612548828125,startup
4.18657080095727,0.612548828125,startup
4.236725716036744,0.612548828125,startup
4.2872800949262455,0.612548828125,startup
4.338133211014792,0.62896728515625,startup
4.388822293956764,0.64703369140625,startup
4.4391491579590365,1.06695556640625,load_complete_pipeline
